bench,suite,system,surface,engine,run_dir,task_dir,task_id,attempt_number,grade_type,score,agent_latency_s,url_citations,citation_unique_urls,citation_content_chars_total,turns,tool_calls,f1_by_item,f1_by_row,precision_by_item,precision_by_row,recall_by_item,recall_by_row,success_rate
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000057-af4c7455-02c3-5ca1-a39b-4c46ec68b5ce,af4c7455-02c3-5ca1-a39b-4c46ec68b5ce,1,INCORRECT,0.0,10.56,10,8,4493,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000058-7e653086-359b-51eb-9d03-fe952c3e2169,7e653086-359b-51eb-9d03-fe952c3e2169,1,INCORRECT,0.0,27.545,20,17,23783,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000059-ab17d712-f0fd-5624-95af-97df03a95540,ab17d712-f0fd-5624-95af-97df03a95540,1,CORRECT,1.0,28.359,15,13,19039,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000060-9830896b-feb0-544d-8d40-fc7adda945dc,9830896b-feb0-544d-8d40-fc7adda945dc,1,INCORRECT,0.0,16.624,19,18,44809,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000061-aab5728c-26c3-5a3a-92ec-092052ef82d1,aab5728c-26c3-5a3a-92ec-092052ef82d1,1,INCORRECT,0.0,15.82,13,13,8769,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000062-d2dc2111-611f-5c8c-b2cb-cb13e322f3b2,d2dc2111-611f-5c8c-b2cb-cb13e322f3b2,1,INCORRECT,0.0,12.606,23,21,23992,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000063-da955cbc-fba9-522a-b5af-884cc7cdf10d,da955cbc-fba9-522a-b5af-884cc7cdf10d,1,INCORRECT,0.0,9.509,19,16,19982,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000064-aa4e8daf-5654-580f-a2e9-c40d45d89fb4,aa4e8daf-5654-580f-a2e9-c40d45d89fb4,1,CORRECT,1.0,40.773,18,15,11707,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000065-51ef27fb-2887-5689-b727-4cd7c39f1ed6,51ef27fb-2887-5689-b727-4cd7c39f1ed6,1,INCORRECT,0.0,7.52,19,16,13455,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000066-6c987f24-3204-5592-b629-ad764b7d0412,6c987f24-3204-5592-b629-ad764b7d0412,1,INCORRECT,0.0,11.569,15,13,11882,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000067-55553afa-6ab5-58ef-99cc-b3b8cae98e74,55553afa-6ab5-58ef-99cc-b3b8cae98e74,1,INCORRECT,0.0,8.379,10,10,5203,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000068-8b2d3302-1a37-53a3-9166-c236150d6e5a,8b2d3302-1a37-53a3-9166-c236150d6e5a,1,INCORRECT,0.0,24.052,19,19,12116,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000069-280fa61d-12e9-54d5-ae1e-3118c42f8974,280fa61d-12e9-54d5-ae1e-3118c42f8974,1,INCORRECT,0.0,10.147,18,12,20465,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000070-176ee1df-a790-5f39-b93d-eac8d8d21764,176ee1df-a790-5f39-b93d-eac8d8d21764,1,INCORRECT,0.0,10.843,19,15,13527,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000071-347b76c0-c75f-58f9-ad64-823e2f779fea,347b76c0-c75f-58f9-ad64-823e2f779fea,1,INCORRECT,0.0,12.251,18,13,6538,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000072-db6f8231-59b9-5b20-a4a6-1cf328cecddb,db6f8231-59b9-5b20-a4a6-1cf328cecddb,1,INCORRECT,0.0,19.402,13,13,11461,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000073-4515125f-fa06-5a88-a802-b9e899a61883,4515125f-fa06-5a88-a802-b9e899a61883,1,CORRECT,1.0,13.596,20,20,18672,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000074-da9659c6-1e90-5a19-bed7-6194c42f7767,da9659c6-1e90-5a19-bed7-6194c42f7767,1,INCORRECT,0.0,19.254,20,16,29062,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000075-f9032aaa-25d4-52e8-8ab3-66f0d7a36dba,f9032aaa-25d4-52e8-8ab3-66f0d7a36dba,1,INCORRECT,0.0,16.334,20,13,15303,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000076-7f443d4a-6879-5141-a705-3b4c4834a865,7f443d4a-6879-5141-a705-3b4c4834a865,1,INCORRECT,0.0,27.41,19,14,9913,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000077-1d006900-5307-5cca-a743-5d2385c11098,1d006900-5307-5cca-a743-5d2385c11098,1,INCORRECT,0.0,38.859,19,14,9282,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000078-3dadf393-be8b-5c75-967f-f1b766476d98,3dadf393-be8b-5c75-967f-f1b766476d98,1,INCORRECT,0.0,19.706,16,11,4155,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000079-84b0d098-8e08-5a68-8c73-1ff2ad4abcfa,84b0d098-8e08-5a68-8c73-1ff2ad4abcfa,1,INCORRECT,0.0,27.389,28,24,17378,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000080-a6f6fe94-41c4-5af3-af8f-92d07f85da33,a6f6fe94-41c4-5af3-af8f-92d07f85da33,1,CORRECT,1.0,31.694,13,9,13020,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000081-263e58f4-fdf4-50fd-b70a-43cb0a41a252,263e58f4-fdf4-50fd-b70a-43cb0a41a252,1,CORRECT,1.0,13.512,14,11,17331,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000082-5d009d35-2ecb-5cf4-a255-e82fb2f8bef8,5d009d35-2ecb-5cf4-a255-e82fb2f8bef8,1,INCORRECT,0.0,12.541,17,12,10737,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000083-d8bbdf64-a3d8-570e-8218-a03a7ea807fc,d8bbdf64-a3d8-570e-8218-a03a7ea807fc,1,INCORRECT,0.0,9.695,15,13,10694,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000084-c9a07481-9605-5bb9-a5b9-9f62f6e8f74f,c9a07481-9605-5bb9-a5b9-9f62f6e8f74f,1,INCORRECT,0.0,13.712,25,23,21044,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000085-a5233f8b-e7b6-5682-b9b0-16ab9574ed28,a5233f8b-e7b6-5682-b9b0-16ab9574ed28,1,INCORRECT,0.0,22.299,15,13,17808,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000086-9d6106fe-8a43-56fa-a6cd-a4640e375c6a,9d6106fe-8a43-56fa-a6cd-a4640e375c6a,1,INCORRECT,0.0,9.294,20,17,18917,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000087-cbceaecb-ce61-56c9-843b-7746105eec18,cbceaecb-ce61-56c9-843b-7746105eec18,1,INCORRECT,0.0,14.856,21,18,7889,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000088-b8b210ab-75fe-5986-b73f-c544189ba3a4,b8b210ab-75fe-5986-b73f-c544189ba3a4,1,INCORRECT,0.0,14.513,24,19,18774,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000089-aa3a2740-1bef-5fa1-8b20-7d2195ffb109,aa3a2740-1bef-5fa1-8b20-7d2195ffb109,1,INCORRECT,0.0,11.096,25,25,17733,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000090-de897924-f3be-5669-ad12-563649ef7f09,de897924-f3be-5669-ad12-563649ef7f09,1,INCORRECT,0.0,26.981,15,13,29353,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000091-2979a404-0381-5a0e-aa63-2509f08891a5,2979a404-0381-5a0e-aa63-2509f08891a5,1,INCORRECT,0.0,7.94,20,16,31014,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000092-ae62c680-7a0c-5d80-b9cd-9478665ded74,ae62c680-7a0c-5d80-b9cd-9478665ded74,1,INCORRECT,0.0,8.815,20,19,16699,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000093-31ce9003-92a3-51e2-aeb7-6025b81e587c,31ce9003-92a3-51e2-aeb7-6025b81e587c,1,INCORRECT,0.0,18.333,40,33,22464,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000094-2ec59d25-2da5-5f9c-9c7d-6c7d49f22ffc,2ec59d25-2da5-5f9c-9c7d-6c7d49f22ffc,1,INCORRECT,0.0,19.231,20,17,14121,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000095-424b8c35-d336-5b19-a373-9087ff709758,424b8c35-d336-5b19-a373-9087ff709758,1,INCORRECT,0.0,16.553,14,12,10929,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000096-66b542f8-1bd6-573c-af1f-8672c74b5fff,66b542f8-1bd6-573c-af1f-8672c74b5fff,1,INCORRECT,0.0,13.938,19,17,13245,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000097-f10567cd-4f21-5e42-aa72-f13161686366,f10567cd-4f21-5e42-aa72-f13161686366,1,INCORRECT,0.0,15.211,19,11,17576,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000098-9d6509f5-8789-5ed5-8742-080556513af6,9d6509f5-8789-5ed5-8742-080556513af6,1,INCORRECT,0.0,18.958,18,14,13494,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000099-9b9bb16e-86be-577b-be99-fbd74fcc23f1,9b9bb16e-86be-577b-be99-fbd74fcc23f1,1,INCORRECT,0.0,299.848,17,8,19369,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,dsqa,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity,1-turn,perplexity,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-perplexity-dsqa-pi-glm-5-2-evalkey-clean-scale-seed0-77758ea77c9c,000100-64c4bd05-8977-5fa7-a5a4-01630b95df7f,64c4bd05-8977-5fa7-a5a4-01630b95df7f,1,INCORRECT,0.0,295.942,19,15,18590,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000001-7ff9abd6-822f-504c-9c1d-d500b4d5d52f,7ff9abd6-822f-504c-9c1d-d500b4d5d52f,1,INCORRECT,0.0,32.922,17,17,12220,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000002-117b82fa-fd9b-5b17-bde2-b42d379cec49,117b82fa-fd9b-5b17-bde2-b42d379cec49,1,INCORRECT,0.0,56.316,18,17,10863,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000003-3ae1a5da-8deb-5c5f-a1f1-00b58cb99600,3ae1a5da-8deb-5c5f-a1f1-00b58cb99600,1,INCORRECT,0.0,10.464,19,19,12201,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000004-e2ec66fd-b6a2-5e41-8e87-7d555c3a773c,e2ec66fd-b6a2-5e41-8e87-7d555c3a773c,1,INCORRECT,0.0,13.68,17,14,11896,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000005-d1cc369e-615f-5d7d-90c1-bbe79720b549,d1cc369e-615f-5d7d-90c1-bbe79720b549,1,INCORRECT,0.0,28.53,20,19,19306,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000006-1ad10757-24d4-52eb-a463-ef2a87f5524d,1ad10757-24d4-52eb-a463-ef2a87f5524d,1,INCORRECT,0.0,11.223,19,18,17750,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000007-eee965b0-9537-5a55-b141-9716db1a78e3,eee965b0-9537-5a55-b141-9716db1a78e3,1,INCORRECT,0.0,11.903,20,15,18634,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000008-047a2f90-5726-5c41-a1e5-43aa862363e6,047a2f90-5726-5c41-a1e5-43aa862363e6,1,INCORRECT,0.0,19.205,18,17,11473,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000009-839a5bb7-ea79-5d87-b599-0036bcb87c8c,839a5bb7-ea79-5d87-b599-0036bcb87c8c,1,CORRECT,1.0,10.446,9,8,7433,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000010-64ce98de-3e5a-5442-a76c-b301c49d760c,64ce98de-3e5a-5442-a76c-b301c49d760c,1,INCORRECT,0.0,14.602,18,17,16863,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000011-6dbf4d46-31cc-5412-ac80-a66059090159,6dbf4d46-31cc-5412-ac80-a66059090159,1,INCORRECT,0.0,64.797,19,19,13592,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000012-6018b12b-5ba6-5763-9087-7d2e7e563c1d,6018b12b-5ba6-5763-9087-7d2e7e563c1d,1,INCORRECT,0.0,28.503,20,18,15143,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000013-0f5cb89d-3348-5be5-b0f0-d71f72ee897d,0f5cb89d-3348-5be5-b0f0-d71f72ee897d,1,INCORRECT,0.0,56.833,20,20,15915,1,0,,,,,,,
pi-glm-5-2-evalkey-clean,browsecomp,pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel,1-turn,parallel,runs/pi-openrouter-web-search-1call-defaults-glm-5-2-nitro-parallel-browsecomp-pi-glm-5-2-evalkey-clean-scale-seed0-82226281a8eb,000014-0411cdbd-2c8d-5bdd-8176-b28ed18c82b7,0411cdbd-2c8d-5bdd-8176-b28ed18c82b7,1,INCORRECT,0.0,22.137,20,18,13629,1,0,,,,,,,
